index,sub_index,item_type,brand,product,film_format,film_speed_iso,process,expiry_date,date_added,md5,uuid,filename,author,notes,item_subtype,quantity
62,0,film_box_outside,Klick,XD200,110,200,C-41,199802,1748117045,4c4dc6eace5c679c40b79b01b148c0ad,2276628aa2794442ae81221329fc44d7,00062_000.jpg,dekuNukem,,Single Pack,24exp
63,0,film_box_outside,Klick,APS Film,APS,200,C-41,200610,1748117086,90bcffd5d238709988ced80edf7c7ec1,1dc3d9dbb8bb42b4acfbfbe0737a4b88,00063_000.jpg,dekuNukem,,Single Pack,25exp
63,1,film_box_inside,Klick,APS Film,APS,200,C-41,200610,1748117088,1a06225556eed8ea0fc68f2491d1badb,dff53610cf16453fb97135efcc0eed86,00063_001.jpg,dekuNukem,,Single Pack,25exp
64,0,film_box_outside,Kodak,Kodacolor-X,120,80,C-22,197401,1748117141,2dd9c2fb8145009cab707c5370d72081,01bfcffd1db54d6eadefbc1442f7a4b1,00064_000.jpg,dekuNukem,,Single Pack,N/A
64,1,film_box_leaflet,Kodak,Kodacolor-X,120,80,C-22,197401,1748117143,4e343b50afa66c188ee12217f3214704,20e8ec19e41a4c1e99eac4cd7ce097fa,00064_001.jpg,dekuNukem,,Single Pack,N/A
64,2,film_box_leaflet,Kodak,Kodacolor-X,120,80,C-22,197401,1748117147,1b89fc9c8796f1dfa9f5cffb2923e48e,fc168256a6044253a1cf1c8362cf5c50,00064_002.jpg,dekuNukem,,Single Pack,N/A
65,0,film_box_outside,ADOX,KB17,35mm,40,BW,196401,1748117257,0634241dfe104b5cf9f7dc7911086430,14047842e1a641268bfd4d01fcf02c95,00065_000.jpg,dekuNukem,,Single Pack,36exp
65,1,film_box_inside,ADOX,KB17,35mm,40,BW,196401,1748117259,93e9f0f4e3800aaa04b4cd7d6d935eb6,04f60deb3d044553a9d662db1d30d3b7,00065_001.jpg,dekuNukem,,Single Pack,36exp
66,0,film_box_outside,Kodak,Advantix Ultra,APS,200,C-41,200608,1748117358,1d3ad17cd5e5cab8be59bac3300b770c,041622f239024ffb8b75c367619a566b,00066_000.jpg,dekuNukem,,Single Pack,25exp
67,0,film_box_outside,Lloyds Pharmacy,APS Film,APS,200,C-41,200708,1748117415,5249c678ba2a7e621d8ba1de6ebd72cb,44bd7d4688e04d19a958d961c2abc7cf,00067_000.jpg,dekuNukem,,Single Pack,40exp
68,0,film_box_outside,Kodak,Kodacolor Gold 200,110,200,C-41,198812,1748117460,5b2922fabcf249c39cdfa7e498845068,78bfeed667154d819902ec92d7dcf368,00068_000.jpg,dekuNukem,,Single Pack,24exp
69,0,film_box_outside,Kodak,TMAX 100,120,100,BW,202307,1748118443,6897b288dde15283820dc72852155481,9a43d0c373354e1989ea7bb7a43db3b1,00069_000.jpg,dekuNukem,,Multi-Pack-5,N/A
70,0,film_box_outside,Foma,Fomapan Creative 200,120,200,BW,202703,1749159167,642d9d7b4f2d9afc7bc7d5dc83e199a0,7be1cb0047f14034a7386cd7b1843e4f,00070_000.jpg,benikum,,Single Pack,N/A
70,1,film_box_inside,Foma,Fomapan Creative 200,120,200,BW,202703,1749159171,735522d2c35d1341f2730620d1b32a34,b049b10ae15b40319e7b70fed1ccbd71,00070_001.jpg,benikum,,Single Pack,N/A
71,0,film_box_outside,Rollei,SUPERPAN 200,35mm,200,BW,202801,1749159213,f9d841ec1f0f84ce22c5c05fdd1b3dcf,f22d3e1e2f70453f87aea4b67db3ee8f,00071_000.jpg,benikum,,Single Pack,36exp
71,1,film_box_inside,Rollei,SUPERPAN 200,35mm,200,BW,202801,1749159215,12fb5fabda8fa16c180af524bdd385a1,7c96a37e3f0f4550876f507554b2a6dd,00071_001.jpg,benikum,,Single Pack,36exp
72,0,film_box_outside,Rossmann,Jahreszeiten Pack,35mm,100,C-41,200605,1749159327,e775ab99adbc91a7fdcb14b2c5798c52,b09413c4c1f44fceaa31ea8e50bf7670,00072_000.jpg,benikum,,Multi-Pack-3,36exp
73,0,film_box_outside,Fujifilm,200,35mm,200,C-41,202606,1749159539,ccfcbb47c1b477ab7a179a35e20e11b6,fe02d85cb9294ee2ba64e8543ce65b41,00073_000.jpg,Yrikonchik,,Single Pack,36exp
74,0,film_box_outside,Foma,Fomapan21,120,100,BW,197104,1750530016,f81204d618a5ede22582ac50855c13d4,098e510bfaa14be39697b9d8218475d9,00074_000.jpg,benikum,,Single Pack,N/A
76,0,film_box_outside,Harman,Phoenix,35mm,200,C-41,202512,1750810183,b4b7457dc2855247d1566f42228391b5,2fe522ef01b84a9aa6263807135f8eb4,00076_000.jpg,yc128,,Single Pack,36exp
76,1,film_box_inside,Harman,Phoenix,35mm,200,C-41,202512,1750810186,846b4d8324d2939e388498fd1f83e470,a7a70b20b4224baeb85c732245eb31d1,00076_001.jpg,yc128,,Single Pack,36exp
77,0,film_box_outside,Kosmo Foto,Mono,35mm,100,BW,202704,1750810216,65dca3e7250ca6f8d8369a4f85add199,678648d080ba4e3e8f8e3bd7f429b74f,00077_000.jpg,yc128,,Single Pack,36exp
78,0,film_box_outside,Lomography,Lomochrome Purple,35mm,100-400,C-41,202705,1753147038,9a5fe29b22c05280907e16cbccfdf422,b02540ba4b454a639f8096f9474d068f,00078_000.jpg,@SirBrentsworth,,Single Pack,36exp
78,1,film_box_inside,Lomography,Lomochrome Purple,35mm,100-400,C-41,202705,1753147042,cde760f241672d940e622dceea0a7087,bd02e2aa40df4da59c616139d8d06db6,00078_001.jpg,@SirBrentsworth,,Single Pack,36exp
79,0,film_box_outside,Kodak,UltraMax,35mm,400,C-41,202703,1753147086,750ddf24b865d51c2d1a0eedc71f4816,8b0e255948ad4bbc8689d371569caaa6,00079_000.jpg,@SirBrentsworth,,Single Pack,36exp
80,0,film_box_outside,Kodak,Gold,35mm,200,C-41,202606,1753147120,aeae7834fa7c1ad7c2acf6f397d46b94,d2e434e91001465dbea2d815d5e23e7f,00080_000.jpg,@SirBrentsworth,,Single Pack,36exp
81,0,film_box_outside,Kodak,Ektar 100,35mm,100,C-41,202609,1753147151,339356bdabf391f6105a9f8b338b78cb,8552091a80a844a5aec3e9b8185e3498,00081_000.jpg,@SirBrentsworth,,Single Pack,36exp
82,0,film_box_outside,Kentmere,PAN 100,35mm,100,BW,202811,1753147190,9b5ed369622c255dd80506510300ab3f,c4c934a23c59430f8b99c71a9322c907,00082_000.jpg,@SirBrentsworth,,Single Pack,24exp
82,1,film_box_inside,Kentmere,PAN 100,35mm,100,BW,202811,1753147194,018f9cf193d17c2d204784af8eaa19bb,c91fc253637a47dc8507a7dab7d38475,00082_001.jpg,@SirBrentsworth,,Single Pack,24exp
83,0,film_box_outside,Ilford,HP5 Plus,35mm,400,BW,202806,1753147235,14edfa4588632e7cbe932ca5e6c893a2,8db6d8343d544c21bfd539c32525df49,00083_000.jpg,@SirBrentsworth,,Single Pack,36exp
83,1,film_box_inside,Ilford,HP5 Plus,35mm,400,BW,202806,1753147238,b82c18862c1a431c9c806452fd040f54,aa635d75717e4083a0ab53a0c2e1b892,00083_001.jpg,@SirBrentsworth,,Single Pack,36exp
84,0,film_box_outside,Kodak,ColorPlus,35mm,200,C-41,202508,1753147273,b7ba0705b07dae265333992b7734d12b,087223fc24654e3882a4596e3cea79ca,00084_000.jpg,@SirBrentsworth,,Single Pack,36exp
85,0,film_box_outside,CineStill,800T,35mm,800,C-41,202609,1753147336,0ba99732b61ff1a127b414c76150da29,81978ca6f6d048b3a759dffdb80fb3ff,00085_000.jpg,@SirBrentsworth,,Single Pack,36exp
85,1,film_box_inside,CineStill,800T,35mm,800,C-41,202609,1753147346,8f60346377c883e78f43fa3d50fdbb0c,fbd9b946fd4d46f8a45a46112dcd16ae,00085_001.jpg,@SirBrentsworth,,Single Pack,36exp
86,0,film_box_outside,Kodak,Gold,35mm,200,C-41,202704,1753147686,968a9e9686fc431f793eb296862fbbef,856af2ca15fd4a0bad0df6eb29a2855e,00086_000.jpg,@SirBrentsworth,,Multi-Pack-3,36exp
87,0,film_box_outside,Fujifilm,Fujicolor Superia Reala,35mm,100,C-41,200704,1753717134,b158259530002d50f2cd627759efab94,bab5fa204b25431a9872c4ce8e9aa7de,00087_000.jpg,@recycling.film,,Single Pack,36exp
88,0,film_box_outside,Kodak,Portra 800,35mm,800,C-41,202506,1753717168,da2ad339cc4f9bd279844809c2ec7576,7ebac9d7fb8c4ff9b7fbabcaec1d7d65,00088_000.jpg,@recycling.film,,Single Pack,36exp
89,0,film_box_outside,Kodak,Portra 160,35mm,160,C-41,201308,1753717208,172b90d1c20e0d94009226ce47ce704b,9131fb90db70475dbad5f63f1448ce56,00089_000.jpg,@recycling.film,,Multi-Pack-5,36exp
90,0,film_box_outside,Ilford,HP5 Plus,35mm,400,BW,202208,1753717259,b5bba9a78992d38ff924146a1c7f8434,fcbc3377fa3d4ca9b58779f86ed7c725,00090_000.jpg,@recycling.film,,Single Pack,36exp
91,0,film_box_outside,Kodak,ColorPlus,35mm,200,C-41,202608,1753717282,5419c8a441057cbc926e90686e3b829c,bd00cd25958d4108a7501bf4be9d6637,00091_000.jpg,@recycling.film,,Single Pack,36exp
92,0,film_box_outside,Foma,Fomapan Creative 200,35mm,200,BW,202801,1753731469,20ff99b8b0298fabd12e8bf5a84503cd,c3d51159b481435b90dbe2411de784a5,00092_000.jpg,lilyu.xyz,,Single Pack,36exp
92,1,film_box_inside,Foma,Fomapan Creative 200,35mm,200,BW,202801,1753731471,1350366d87ca4077b72b113cc28ebebb,ae13defc8e3d43e2988974430ea63335,00092_001.jpg,lilyu.xyz,,Single Pack,36exp
93,0,film_box_outside,Agfa,APX,35mm,100,BW,202805,1753731627,2b9bcef535c29f2f8f5df70206434efd,ecf4e081ccf64a9a8606601f9f665276,00093_000.jpg,lilyu.xyz,,Single Pack,36exp
93,1,film_box_inside,Agfa,APX,35mm,100,BW,202805,1753731629,f37febff5c4f63b34d5de2b6a9e8d261,286ea2dbf5394a36b8f013b9aaa33a46,00093_001.jpg,lilyu.xyz,,Single Pack,36exp
94,0,film_box_outside,Kodak,Gold Ultra 400,35mm,400,C-41,200101,1753731807,501da7adb6c98bc284bcad7ce510999b,c2dc7711cd38434da5cfea8750f61358,00094_000.jpg,lilyu.xyz,,Multi-Pack-2,24exp
94,1,film_box_outside,Kodak,Gold Ultra 400,35mm,400,C-41,200101,1753731810,8a071528e6fcba018f81bc4b484c4225,1501f7eec7f34d3788b6c7b94a4134df,00094_001.jpg,lilyu.xyz,,Multi-Pack-2,24exp
95,0,film_box_outside,Kodak,Gold,35mm,100,C-41,200110,1753731929,5fe577cc84535a38d448b9fc1bbb96d1,e45118f7bd5e4ae682e5747a81f0ea58,00095_000.jpg,lilyu.xyz,,Multi-Pack-3,36exp
95,1,film_box_outside,Kodak,Gold,35mm,100,C-41,200110,1753731932,abaa3fb1849e5ab30d6f680bf7a8f45d,86ebec2c1a1d41359d84654d24dbac69,00095_001.jpg,lilyu.xyz,,Multi-Pack-3,36exp
96,0,film_box_outside,Perutz,Superomnia,9x12cm,125,BW,Unknown,1753732169,ba2ba538dca88814672ad9b3ae56afae,b220e7d5dbee49898fbd1d42ee67c90d,00096_000.jpg,lilyu.xyz,,Single Pack,12 Sheets
97,0,film_box_outside,Kodak,Kodacolor VR,35mm,200,C-41,198706,1753733441,938c04b11d33d81cc89a86364e066b59,a26daa2cb6e44957af3d978bc67e035f,00097_000.jpg,@ftfilmphotos,,Single Pack,36exp
97,1,film_box_inside,Kodak,Kodacolor VR,35mm,200,C-41,198706,1753733443,2a4004a7c43dc26dea3cb7d8cf9bda13,185225c336bc491683c7a1806458c4e8,00097_001.jpg,@ftfilmphotos,,Single Pack,36exp
98,0,film_box_outside,Agfa,Autolith Repo,9x12cm,Unknown,BW,Unknown,1753805828,6789121d99d9989091817dbb6b2bd70e,952823ad9ef14c75a83ac8e230b38e68,00098_000.jpg,Nano_Burger,,Single Pack,12 Sheets
99,0,film_box_outside,Kodak,Eastman High Contrast Panchromatic 7369,16mm,Unknown,D-97,Unknown,1753806037,6d0096c9a06103f8eca2a5530f80c50e,46cc0a179fc34cb4832e1d3336bafaec,00099_000.jpg,Nano_Burger,,Single Pack,100ft
100,0,film_box_outside,Kodak,Ektachrome 400,35mm,400,E-6,199011,1753806162,74a6bb6020e861b2b9ba601fbade402d,2330da9237ad4dbaac0028199f363c96,00100_000.jpg,Nano_Burger,,Single Pack,24exp
100,1,film_box_inside,Kodak,Ektachrome 400,35mm,400,E-6,199011,1753806164,af7f386a903d43e38935e47c2dda7a94,c8ecef6f805d4a7eab60f82855687e17,00100_001.jpg,Nano_Burger,,Single Pack,24exp
101,0,film_box_outside,Agfa,Isopan FF,35mm,8,BW,194610,1753806406,1bf6753bda8fa954a425254ecb722833,9ea6437ea85442048ffe63b8b64c3700,00101_000.jpg,Nano_Burger,,Single Pack,36exp
102,0,film_box_outside,Kodak,High Speed Infrared,35mm,80,BW,199003,1753806537,89f02950b4c232e96bc7065e287c9369,7b611fc399af469a80ac1a0124c84294,00102_000.jpg,Nano_Burger,,Single Pack,36exp
102,1,film_box_leaflet,Kodak,High Speed Infrared,35mm,80,BW,199003,1753806539,90fd228a30db376017c2c59952a75b4f,5cdb927687974c8db4458239ed9a09b4,00102_001.jpg,Nano_Burger,,Single Pack,36exp
102,2,film_box_leaflet,Kodak,High Speed Infrared,35mm,80,BW,199003,1753806546,22d0c2e6feaec15a23308e8077e972f9,1058c3167209457aac0f4336c911c8b3,00102_002.jpg,Nano_Burger,,Single Pack,36exp
103,0,film_box_outside,Kodak,High Speed Infrared,35mm,80,BW,200810,1753806665,7dcd1dac1b98add6e58367509bc1e485,77352e93d73748eca98cff7b30d7883e,00103_000.jpg,Nano_Burger,,Single Pack,36exp
103,1,film_box_inside,Kodak,High Speed Infrared,35mm,80,BW,200810,1753806667,9358d70074f9c58d4a5230253116191e,5667abf6f7f04edba88137bd54153841,00103_001.jpg,Nano_Burger,,Single Pack,36exp
104,0,film_box_outside,Kodak,TMAX P3200,35mm,3200,BW,199107,1753806754,ac5429feb30a24ba6c40190526b17391,9e4ea1efa5a54938985fdf8901951dff,00104_000.jpg,Nano_Burger,,Single Pack,36exp
104,1,film_box_leaflet,Kodak,TMAX P3200,35mm,3200,BW,199107,1753806756,234ca8fe1ca792fd25d9edd22fccddc7,b9d1b08379d9482bbc799101f6881f12,00104_001.jpg,Nano_Burger,,Single Pack,36exp
104,2,film_box_leaflet,Kodak,TMAX P3200,35mm,3200,BW,199107,1753806758,1ff153d650b4779322e2e05afbc2b19b,a6740f1fc4df4b80a8a4dee83a26c04b,00104_002.jpg,Nano_Burger,,Single Pack,36exp
105,0,film_box_outside,Kodak,Rapid Process Copy Film,35mm,0.06,BW,200006,1753806928,2f2ecdfadc0e5287ff6b6903f47b0483,396a3645cb9a40a4b0a6dd2fd854e66e,00105_000.jpg,Nano_Burger,,Single Pack,36exp
105,1,film_box_outside,Kodak,Rapid Process Copy Film,35mm,0.06,BW,200006,1753806930,af2e66b90c07f0781b43de22e0ea7971,bab6cc70d0044171a1afcf33b6cb5556,00105_001.jpg,Nano_Burger,,Single Pack,36exp
105,2,film_box_inside,Kodak,Rapid Process Copy Film,35mm,0.06,BW,200006,1753806932,4462f9084b30b81925a55853d6e3a146,fc2e102fecae4f2dbd04fd341fdb7afd,00105_002.jpg,Nano_Burger,,Single Pack,36exp
106,0,film_box_outside,Kodak,Technical Pan,35mm,25,BW,199504,1753807209,edf0e6c4d6dab0f5413bac5d5ac388cc,e65b4252384141028ee037892c6bf4cf,00106_000.jpg,Nano_Burger,,Bulk Roll,150ft
106,1,film_box_inside,Kodak,Technical Pan,35mm,25,BW,199504,1753807211,63ecb32036c0bc56a4b21add8f7ccc44,fd713c7576534f62832529c13f74996b,00106_001.jpg,Nano_Burger,,Bulk Roll,150ft
107,0,film_box_outside,Kodak,High Speed Ektachrome,35mm,125,E-4,197701,1753826107,fea879cbc8e97ee86f99a9b5baf6053f,86470a73e4b5436b97ffb272be6bb8f8,00107_000.jpg,Henry Gunn,,Single Pack,36exp
107,1,film_box_leaflet,Kodak,High Speed Ektachrome,35mm,125,E-4,197701,1753826109,ffb30a7ad3300afc42b3649c9d9373d0,6d7d9f75f74b4caebbb7a7c6e27c663b,00107_001.jpg,Henry Gunn,,Single Pack,36exp
107,2,film_box_leaflet,Kodak,High Speed Ektachrome,35mm,125,E-4,197701,1753826117,45c00df2a4f9911345284353404a930d,e582ca2ca6ec44e49e9d9e96a56b930e,00107_002.jpg,Henry Gunn,,Single Pack,36exp
108,0,film_box_outside,Tasma,OCh 50,35mm,50,BW,199105,1753826631,3e0a3532c86d2cfe869eac4c88b83da9,58211887217046be9d2dfcce8d0c5c43,00108_000.jpg,Henry Gunn,,Single Pack,36exp
109,0,film_box_outside,Harman,Phoenix II,120,200,C-41,202706,1753910932,305e9f815f273ea39b2fe40687f128d9,42f9d40379814cf8b02c3f0daf74f686,00109_000.jpg,yc128,,Single Pack,N/A
109,1,film_box_inside,Harman,Phoenix II,120,200,C-41,202706,1753910934,578a075e6c3f17089437237024a90b12,db80264f66ae451abd1b0cc6f34e3280,00109_001.jpg,yc128,,Single Pack,N/A
110,0,film_box_outside,Harman,Phoenix II,35mm,200,C-41,202706,1753911085,ad094eb102899e7a65723567a6add5f2,f12ed23e31e14008a969fe05f29940df,00110_000.jpg,yc128,,Single Pack,36exp
110,1,film_box_inside,Harman,Phoenix II,35mm,200,C-41,202706,1753911086,f4426c1140fddacbc049c8c570df58d4,b6dcbe9ae6ea4aebabaf290f3160a553,00110_001.jpg,yc128,,Single Pack,36exp
111,0,film_box_outside,Ilford,FP4 Plus,120,125,BW,202604,1753911177,56c56b0a08f22bb579fd2c61424bbee8,c6c88d6d009048e9ac3721bdc7f076e7,00111_000.jpg,yc128,,Single Pack,N/A
111,1,film_box_inside,Ilford,FP4 Plus,120,125,BW,202604,1753911179,a63d45d377629726f7519a3c80981a74,95c6d78d0b0540a9ba70dc769609a112,00111_001.jpg,yc128,,Single Pack,N/A
112,0,film_box_outside,SantaColor,SantaColor,35mm,100,C-41,202509,1753911376,be9d5a2427813193ee1c7761ef03306b,e54ce68c797b4846b9aee3f5818ecb58,00112_000.jpg,yc128,,Single Pack,36exp
113,0,film_box_outside,Kodak,Ektachrome 100 Plus,35mm,100,E-6,200208,1753921101,f16605d70311bb7a8a6165aeb15d8abc,b17b7b46926e49ae88a7b74904245d9f,00113_000.jpg,toader,,Single Pack,36exp
113,1,film_box_inside,Kodak,Ektachrome 100 Plus,35mm,100,E-6,200208,1753921126,4cbbcfea4d5cbd54c9aadf83202dbf44,1ac536af04e3459fa3389050a3c93bee,00113_001.jpg,toader,,Single Pack,36exp
114,0,film_box_outside,Kodak,Ektachrome Elite 100,35mm,100,E-6,199511,1753921168,866cafae699ccb031c49a1295e583f91,175cf2b69fe3413093d9d7f9ea0d26ef,00114_000.jpg,toader,,Single Pack,24exp
114,1,film_box_inside,Kodak,Ektachrome Elite 100,35mm,100,E-6,199511,1753921170,7b1dd6ccf0d9ecdde69b9dca34977c9c,89d1b19f3e364f55adc2523a07ed9ddb,00114_001.jpg,toader,,Single Pack,24exp
115,0,film_box_outside,Agfa,Agfapan Rapid,35mm,40,BW,196902,1753984184,c271faf0fbbe18f8c552e3424e0757b5,b2470c1734d344698f6e1c01eaa85e7b,00115_000.jpg,The Compartmentalist,,Single Pack,12exp
116,0,film_box_outside,Fujifilm,Fujichrome Sensia 100,35mm,100,E-6,199801,1753984208,9a3a461d947d1797d9082e839572aa9c,d4fdfa0d829f4fcab984381a31f2a59b,00116_000.jpg,The Compartmentalist,,Single Pack,36exp
116,1,film_box_inside,Fujifilm,Fujichrome Sensia 100,35mm,100,E-6,199801,1753984212,a41aa55b1c6c063eb0077e68dc0cc9ac,4f21cef93ed3401caed74619ffa2b595,00116_001.jpg,The Compartmentalist,,Single Pack,36exp
117,0,film_box_outside,Fujifilm,Fujicolor Professional,35mm,100,C-41,201202,1753984324,fcd1d1e1fdf374f9f13af00cdd13c35c,cb85af928a7f454e9673960e22b428da,00117_000.jpg,The Compartmentalist,,Single Pack,24exp
118,0,film_box_outside,Fujifilm,Neopan SS Rapid,35mm,100,BW,197502,1753984391,57713c63518f11e20c1f915d5c95d2ae,1c541b4c837944d788eab8986f349db3,00118_000.jpg,The Compartmentalist,,Single Pack,12exp
119,0,film_box_outside,Kodak,Ektachrome-X,35mm,64,E-4,197306,1753984526,d6ad79e59ac09fcb76ddd952b3280cb4,6a81b1428cfe46c8b9cf187fb672aec5,00119_000.jpg,The Compartmentalist,,Single Pack,20exp
120,0,film_box_outside,Kodak,Ektachrome-X,828,64,E-4,197203,1753984594,eb1360259f5f2a01710b3db958fca791,4ee1eec740dd4838a83384cc19c6ae7e,00120_000.jpg,The Compartmentalist,,Single Pack,8exp
121,0,film_box_outside,Kodak,Kodachrome 25,35mm,25,K-14,198303,1753984637,c24a59f0ac56bca3dd7560cffbe7a7fc,6239a04366d74208a9010cd231688833,00121_000.jpg,The Compartmentalist,,Single Pack,36exp
122,0,film_box_outside,Sakura,Sakuracolor II,35mm,100,C-41,197802,1753984704,1873ac452283f086c8cf9f4c594e442c,0143ad8539d84710845f4d2dc82e4f7d,00122_000.jpg,The Compartmentalist,,Single Pack,36exp
123,0,film_box_outside,Bergger,Pancro400,35mm,400,BW,202612,1753986816,c131ce8b1f43a76540d7faa0ea982719,0d9fee6b29f445f089acde3247d1f619,00123_000.jpg,Pelicram,,Single Pack,36exp
123,1,film_box_inside,Bergger,Pancro400,35mm,400,BW,202612,1753986818,22970039e291b6291b6c27b3beaf1099,29d10e873e704093bd65148f288f968b,00123_001.jpg,Pelicram,,Single Pack,36exp
124,0,film_box_outside,Bergger,Pancro400,120,400,BW,202603,1753986899,5e257bc424c6f38e0108ea7c400f2c86,73396128854a4c6ab3723a549225ad7b,00124_000.jpg,Pelicram,,Single Pack,N/A
124,1,film_box_inside,Bergger,Pancro400,120,400,BW,202603,1753986901,8d94dd083a2c96955b53ffcb98a146a5,5643e1130f1949c48dfdeddc7c7a955f,00124_001.jpg,Pelicram,,Single Pack,N/A
125,0,film_box_outside,Ilford,Delta 3200 Professional,120,3200,BW,202505,1753987003,91bae56e50f50b6a6d97870eea67a267,78d1111d1b234dcfb272c00d7935920f,00125_000.jpg,Pelicram,,Single Pack,N/A
125,1,film_box_inside,Ilford,Delta 3200 Professional,120,3200,BW,202505,1753987006,acd8b1ea7089cef0e2578fe3236d6091,06dcb1f1f350482ba935ad30bd5a42b6,00125_001.jpg,Pelicram,,Single Pack,N/A
126,0,film_box_outside,Ilford,Delta 3200 Professional,35mm,3200,BW,202706,1753987025,79c5c4473e617671924d4c1ae2231227,d6f377dbe74745a0aacdf51ce7669b54,00126_000.jpg,Pelicram,,Single Pack,36exp
126,1,film_box_inside,Ilford,Delta 3200 Professional,35mm,3200,BW,202706,1753987027,b47713faf14a99d7a7579b01cbee6356,3921b5a404564bb2b4231bf59d22e6d3,00126_001.jpg,Pelicram,,Single Pack,36exp
127,0,film_box_outside,Foma,Ortho 400,120,400,BW,202604,1753987430,39ec1b3dc6b1aa2c250ac3073ebebf0e,4c97e2b7413b42278b0fd129c1c589e7,00127_000.jpg,Pelicram,,Single Pack,N/A
127,1,film_box_inside,Foma,Ortho 400,120,400,BW,202604,1753987433,0eea9c8b25539ddadd43a74dc2684177,728d195752464a448163dbb0ad4e8aa0,00127_001.jpg,Pelicram,,Single Pack,N/A
128,0,film_box_outside,SantaColor,SantaColor,35mm,100,C-41,202509,1753987468,93b211386347ccabc255d6bc09d92bff,0a141b49a84a4b06a18355308940f3a7,00128_000.jpg,Pelicram,,Multi-Pack-5,36exp
129,0,film_box_outside,Foma,Fomapan Classic 100,35mm,100,BW,202707,1753988508,e86acef629c00a3aa95c82b6753a42f4,bf1734a1ea48495d92afb7d03bdf0030,00129_000.jpg,Pelicram,,Single Pack,36exp
129,1,film_box_inside,Foma,Fomapan Classic 100,35mm,100,BW,202707,1753988510,8d59ba23852dfff38e6b78401fe0db70,01adf7d0b4df41f990c60d5cafb7f55f,00129_001.jpg,Pelicram,,Single Pack,36exp
130,0,film_box_outside,Svema,Foto 400,35mm,400,BW,202604,1753988560,2317871389f74180608b38e578035eab,6e9f27ffcfea4f298be7d33d7f3826ad,00130_000.jpg,Pelicram,,Single Pack,36exp
131,0,film_box_outside,Wolfen,NP100,35mm,100,BW,202712,1753988614,725c8e2513f871706144599592b7cade,898148fa3a754866a407bbecec4a71a6,00131_000.jpg,Pelicram,,Single Pack,36exp
132,0,film_box_outside,JCH,Streetpan,35mm,400,BW,202502,1753988658,c3e826502f766540bc540a6827669a91,1873b4d20d2a47659ab15d0af4146e58,00132_000.jpg,Pelicram,,Single Pack,36exp
132,1,film_box_inside,JCH,Streetpan,35mm,400,BW,202502,1753988666,f19707ee740101a45bc59bac436a3105,19dfce255f604980b0f596b8895d923f,00132_001.jpg,Pelicram,,Single Pack,36exp
133,0,film_box_outside,Foma,Fomapan Classic 100,120,100,BW,202704,1753988709,504cec2878a43ad365f4b8ac686337ca,a0786cc1bc884f66bbb84118d55665ad,00133_000.jpg,Pelicram,,Single Pack,N/A
133,1,film_box_inside,Foma,Fomapan Classic 100,120,100,BW,202704,1753988714,86d5df9642412def1f86be849469abea,0d7f7062ffb34d0c91f0080e3749cbe4,00133_001.jpg,Pelicram,,Single Pack,N/A
134,0,film_box_outside,Lomography,Orca,110,100,BW,202707,1753988762,9cfb382ee7935f390cca8d3e95cfc03c,6d10288df24748fa8944774857f3d506,00134_000.jpg,Pelicram,,Single Pack,24exp
135,0,film_box_outside,Kodak,Tri-X 400,35mm,400,BW,202609,1753988794,9e5fe20dd21f79507b7b1a99c9b2d3b0,0417faf4f5be42538db49741140bc671,00135_000.jpg,Pelicram,,Single Pack,36exp
136,0,film_box_outside,Rollei,RPX 400,35mm,400,BW,202808,1753988855,c8733929469e3989b26e38f41f416db4,19ef81d6d03844b088250c7b54032155,00136_000.jpg,Pelicram,,Single Pack,36exp
136,1,film_box_inside,Rollei,RPX 400,35mm,400,BW,202808,1753988857,b85b1f949765058a36df21250552c984,962831862dbc4da89c8b979e5fb6584b,00136_001.jpg,Pelicram,,Single Pack,36exp
137,0,film_box_outside,Hazenfilm,Sorolla Chrome,35mm,100,E-6,202608,1753988927,92804cf1383f6231f1059338ec793f7e,462e32d45cd740cf866732a73a00889f,00137_000.jpg,Pelicram,,Single Pack,36exp
138,0,film_box_outside,Konica,KonicaColor VX 200,35mm,200,C-41,200303,1753988966,84070030a3a366263d25e090186e3434,dd3a6c347560484295ca09c86e3dfe53,00138_000.jpg,Pelicram,,Multi-Pack-3,24exp
138,1,film_box_inside,Konica,KonicaColor VX 200,35mm,200,C-41,200303,1753988969,74ecfe146d9ad8c7e4f06829836f1faa,9f45eb2e52134da79a732605103a6f39,00138_001.jpg,Pelicram,,Multi-Pack-3,24exp
139,0,film_box_outside,Fujifilm,Fujicolor Superia,35mm,200,C-41,200007,1753989032,2b0f1ce56ed21dbbdfd52a96dc5aaeaa,2b50b3d82a7340ffbe9bff871793d1b7,00139_000.jpg,Pelicram,,Multi-Pack-3,24exp
139,1,film_box_inside,Fujifilm,Fujicolor Superia,35mm,200,C-41,200007,1753989035,d21b34a8c75c1d95219438e8ee338e02,a193a13c20a24dada68357552593974f,00139_001.jpg,Pelicram,,Multi-Pack-3,24exp
140,0,film_box_outside,Ilford,HP5 Plus,120,400,BW,201206,1753989060,7a445c7d3b74282404f974c78debf78e,dbf3817f506a444b9d394745dba311a8,00140_000.jpg,Pelicram,,Single Pack,N/A
140,1,film_box_inside,Ilford,HP5 Plus,120,400,BW,201206,1753989062,1136151606592a5b548dedcb7ea975c0,17ab4481b81243c9bbc211688ba2336a,00140_001.jpg,Pelicram,,Single Pack,N/A
